Mod:Item:MetaData, Localized Name
tconstruct:tough_binding:0, Conductive Tough Binding
tconstruct:tough_binding:0, Pulsating Tough Binding
tconstruct:tough_binding:0, Dark Tough Binding
tconstruct:tough_binding:0, Souled Tough Binding
tconstruct:tough_binding:0, Tough Binding of the End
tconstruct:tough_binding:0, Topaz Tough Binding
tconstruct:tough_binding:0, Malachite Tough Binding
tconstruct:tough_binding:0, Peridot Tough Binding
tconstruct:tough_binding:0, Tanzanite Tough Binding
tconstruct:tough_binding:0, Ruby Tough Binding
tconstruct:tough_binding:0, Sapphire Tough Binding
tconstruct:tough_binding:0, Amber Tough Binding
tconstruct:tough_binding:0, Wooden Tough Binding
tconstruct:tough_binding:0, Stone Tough Binding
tconstruct:tough_binding:0, Flint Tough Binding
tconstruct:tough_binding:0, Cactus Tough Binding
tconstruct:tough_binding:0, Bone Tough Binding
tconstruct:tough_binding:0, Obsidian Tough Binding
tconstruct:tough_binding:0, Prismarine Tough Binding
tconstruct:tough_binding:0, End Tough Binding
tconstruct:tough_binding:0, Paper Tough Binding
tconstruct:tough_binding:0, Sponge Tough Binding
tconstruct:tough_binding:0, Firewood Tough Binding
tconstruct:tough_binding:0, Iron Tough Binding
tconstruct:tough_binding:0, Pig Iron Tough Binding
tconstruct:tough_binding:0, Knightslime Tough Binding
tconstruct:tough_binding:0, Slime Tough Binding
tconstruct:tough_binding:0, Slime Tough Binding
tconstruct:tough_binding:0, Magma Slime Tough Binding
tconstruct:tough_binding:0, Netherrack Tough Binding
tconstruct:tough_binding:0, Cobalt Tough Binding
tconstruct:tough_binding:0, Ardite Tough Binding
tconstruct:tough_binding:0, Manyullyn Tough Binding
tconstruct:tough_binding:0, Copper Tough Binding
tconstruct:tough_binding:0, Bronze Tough Binding
tconstruct:tough_binding:0, Lead Tough Binding
tconstruct:tough_binding:0, Silver Tough Binding
tconstruct:tough_binding:0, Electrum Tough Binding
tconstruct:tough_binding:0, Steel Tough Binding
tconstruct:tough_binding:0, Abyssalnite Tough Binding
tconstruct:tough_binding:0, Refined Coralium Tough Binding
tconstruct:tough_binding:0, Dreadium Tough Binding
tconstruct:tough_binding:0, Magical Wooden Tough Binding
tconstruct:tough_binding:0, Evil Infused Tough Binding
tconstruct:tough_binding:0, Enchanted Tough Binding
tconstruct:tough_binding:0, Demonic Tough Binding
tconstruct:tough_binding:0, Plastic Tough Binding
tconstruct:tough_binding:0, Pink Slime Tough Binding
tconstruct:tough_binding:0, Fiery [NYI] Tough Binding
tconstruct:tough_binding:0, Knightmetal [NYI] Tough Binding
tconstruct:tough_binding:0, Osmiridium Tough Binding
tconstruct:tough_binding:0, Void Tough Binding
tconstruct:tough_binding:0, Iridium Tough Binding
tconstruct:tough_binding:0, Desh Tough Binding
tconstruct:tough_binding:0, Platinum Tough Binding
tconstruct:tough_binding:0, Amethyst Tough Binding
tconstruct:tough_binding:0, Refined Glowstone Tough Binding
tconstruct:tough_binding:0, Infinity Tough Binding
tconstruct:tough_binding:0, Restonia Tough Binding
tconstruct:tough_binding:0, Enori Tough Binding
tconstruct:tough_binding:0, Invar Tough Binding
tconstruct:tough_binding:0, Enderium Tough Binding
tconstruct:tough_binding:0, Malachite Tough Binding
tconstruct:tough_binding:0, Fiery Metal Tough Binding
tconstruct:tough_binding:0, Refined Obsidian Tough Binding
tconstruct:tough_binding:0, Palis Tough Binding
tconstruct:tough_binding:0, Nickel Tough Binding
tconstruct:tough_binding:0, Diamatine Tough Binding
tconstruct:tough_binding:0, Emeradic Tough Binding
tconstruct:tough_binding:0, Black Quartz Tough Binding
tconstruct:tough_binding:0, Certus Quartz Tough Binding
tconstruct:tough_binding:0, Osgloglas Tough Binding
tconstruct:tough_binding:0, Fluix Crystal Tough Binding
tconstruct:tough_binding:0, Signalum Tough Binding
tconstruct:tough_binding:0, Alumite Tough Binding
tconstruct:tough_binding:0, Lumium Tough Binding
tconstruct:tough_binding:0, Osmium Tough Binding
tconstruct:tough_binding:0, Terrasteel Tough Binding
tconstruct:tough_binding:0, Livingwood Tough Binding
tconstruct:tough_binding:0, Mirion Tough Binding
tconstruct:tough_binding:0, Elementium Tough Binding
tconstruct:tough_binding:0, Manasteel Tough Binding
tconstruct:tough_binding:0, Bloodwood Tough Binding
tconstruct:tough_binding:0, Fusewood Tough Binding
tconstruct:tough_binding:0, Ghostwood Tough Binding
tconstruct:tough_binding:0, Darkwood Tough Binding
tconstruct:tough_binding:0, Emerald Tough Binding
tconstruct:wide_guard:0, Electrical Wide Guard
tconstruct:wide_guard:0, Energetic Wide Guard
tconstruct:wide_guard:0, Vibrant Wide Guard
tconstruct:wide_guard:0, Red Wide Guard
tconstruct:wide_guard:0, Conductive Wide Guard
tconstruct:wide_guard:0, Pulsating Wide Guard
tconstruct:wide_guard:0, Dark Wide Guard
tconstruct:wide_guard:0, Souled Wide Guard
tconstruct:wide_guard:0, Wide Guard of the End
tconstruct:wide_guard:0, Topaz Wide Guard
tconstruct:wide_guard:0, Malachite Wide Guard
tconstruct:wide_guard:0, Peridot Wide Guard
tconstruct:wide_guard:0, Tanzanite Wide Guard
tconstruct:wide_guard:0, Ruby Wide Guard
tconstruct:wide_guard:0, Sapphire Wide Guard
tconstruct:wide_guard:0, Amber Wide Guard
tconstruct:wide_guard:0, Wooden Wide Guard
tconstruct:wide_guard:0, Stone Wide Guard
tconstruct:wide_guard:0, Flint Wide Guard
tconstruct:wide_guard:0, Cactus Wide Guard
tconstruct:wide_guard:0, Bone Wide Guard
tconstruct:wide_guard:0, Obsidian Wide Guard
tconstruct:wide_guard:0, Prismarine Wide Guard
tconstruct:wide_guard:0, End Wide Guard
tconstruct:wide_guard:0, Paper Wide Guard
tconstruct:wide_guard:0, Sponge Wide Guard
tconstruct:wide_guard:0, Firewood Wide Guard
tconstruct:wide_guard:0, Iron Wide Guard
tconstruct:wide_guard:0, Pig Iron Wide Guard
tconstruct:wide_guard:0, Knightslime Wide Guard
tconstruct:wide_guard:0, Slime Wide Guard
tconstruct:wide_guard:0, Slime Wide Guard
tconstruct:wide_guard:0, Magma Slime Wide Guard
tconstruct:wide_guard:0, Netherrack Wide Guard
tconstruct:wide_guard:0, Cobalt Wide Guard
tconstruct:wide_guard:0, Ardite Wide Guard
tconstruct:wide_guard:0, Manyullyn Wide Guard
tconstruct:wide_guard:0, Copper Wide Guard
tconstruct:wide_guard:0, Bronze Wide Guard
tconstruct:wide_guard:0, Lead Wide Guard
tconstruct:wide_guard:0, Silver Wide Guard
tconstruct:wide_guard:0, Electrum Wide Guard
tconstruct:wide_guard:0, Steel Wide Guard
tconstruct:wide_guard:0, Abyssalnite Wide Guard
tconstruct:wide_guard:0, Refined Coralium Wide Guard
tconstruct:wide_guard:0, Dreadium Wide Guard
tconstruct:wide_guard:0, Magical Wooden Wide Guard
tconstruct:wide_guard:0, Evil Infused Wide Guard
tconstruct:wide_guard:0, Enchanted Wide Guard
tconstruct:wide_guard:0, Demonic Wide Guard
tconstruct:wide_guard:0, Plastic Wide Guard
tconstruct:wide_guard:0, Pink Slime Wide Guard
tconstruct:wide_guard:0, Fiery [NYI] Wide Guard
tconstruct:wide_guard:0, Knightmetal [NYI] Wide Guard
tconstruct:wide_guard:0, Osmiridium Wide Guard
tconstruct:wide_guard:0, Void Wide Guard
tconstruct:wide_guard:0, Iridium Wide Guard
tconstruct:wide_guard:0, Desh Wide Guard
tconstruct:wide_guard:0, Platinum Wide Guard
tconstruct:wide_guard:0, Amethyst Wide Guard
tconstruct:wide_guard:0, Refined Glowstone Wide Guard
tconstruct:wide_guard:0, Infinity Wide Guard
tconstruct:wide_guard:0, Restonia Wide Guard
tconstruct:wide_guard:0, Enori Wide Guard
tconstruct:wide_guard:0, Invar Wide Guard
tconstruct:wide_guard:0, Enderium Wide Guard
tconstruct:wide_guard:0, Malachite Wide Guard
tconstruct:wide_guard:0, Fiery Metal Wide Guard
tconstruct:wide_guard:0, Refined Obsidian Wide Guard
tconstruct:wide_guard:0, Palis Wide Guard
tconstruct:wide_guard:0, Nickel Wide Guard
tconstruct:wide_guard:0, Diamatine Wide Guard
tconstruct:wide_guard:0, Emeradic Wide Guard
tconstruct:wide_guard:0, Black Quartz Wide Guard
tconstruct:wide_guard:0, Certus Quartz Wide Guard
tconstruct:wide_guard:0, Osgloglas Wide Guard
tconstruct:wide_guard:0, Fluix Crystal Wide Guard
tconstruct:wide_guard:0, Signalum Wide Guard
tconstruct:wide_guard:0, Alumite Wide Guard
tconstruct:wide_guard:0, Lumium Wide Guard
tconstruct:wide_guard:0, Osmium Wide Guard
tconstruct:wide_guard:0, Terrasteel Wide Guard
tconstruct:wide_guard:0, Livingwood Wide Guard
tconstruct:wide_guard:0, Mirion Wide Guard
tconstruct:wide_guard:0, Elementium Wide Guard
tconstruct:wide_guard:0, Manasteel Wide Guard
tconstruct:wide_guard:0, Bloodwood Wide Guard
tconstruct:wide_guard:0, Fusewood Wide Guard
tconstruct:wide_guard:0, Ghostwood Wide Guard
tconstruct:wide_guard:0, Darkwood Wide Guard
tconstruct:wide_guard:0, Emerald Wide Guard
tconstruct:hand_guard:0, Electrical Hand Guard
tconstruct:hand_guard:0, Energetic Hand Guard
tconstruct:hand_guard:0, Vibrant Hand Guard
tconstruct:hand_guard:0, Red Hand Guard
tconstruct:hand_guard:0, Conductive Hand Guard
tconstruct:hand_guard:0, Pulsating Hand Guard
tconstruct:hand_guard:0, Dark Hand Guard
tconstruct:hand_guard:0, Souled Hand Guard
tconstruct:hand_guard:0, Hand Guard of the End
tconstruct:hand_guard:0, Topaz Hand Guard
tconstruct:hand_guard:0, Malachite Hand Guard
tconstruct:hand_guard:0, Peridot Hand Guard
tconstruct:hand_guard:0, Tanzanite Hand Guard
tconstruct:hand_guard:0, Ruby Hand Guard
tconstruct:hand_guard:0, Sapphire Hand Guard
tconstruct:hand_guard:0, Amber Hand Guard
tconstruct:hand_guard:0, Wooden Hand Guard
tconstruct:hand_guard:0, Stone Hand Guard
tconstruct:hand_guard:0, Flint Hand Guard
tconstruct:hand_guard:0, Cactus Hand Guard
tconstruct:hand_guard:0, Bone Hand Guard
tconstruct:hand_guard:0, Obsidian Hand Guard
tconstruct:hand_guard:0, Prismarine Hand Guard
tconstruct:hand_guard:0, End Hand Guard
tconstruct:hand_guard:0, Paper Hand Guard
tconstruct:hand_guard:0, Sponge Hand Guard
tconstruct:hand_guard:0, Firewood Hand Guard
tconstruct:hand_guard:0, Iron Hand Guard
tconstruct:hand_guard:0, Pig Iron Hand Guard
tconstruct:hand_guard:0, Knightslime Hand Guard
tconstruct:hand_guard:0, Slime Hand Guard
tconstruct:hand_guard:0, Slime Hand Guard
tconstruct:hand_guard:0, Magma Slime Hand Guard
tconstruct:hand_guard:0, Netherrack Hand Guard
tconstruct:hand_guard:0, Cobalt Hand Guard
tconstruct:hand_guard:0, Ardite Hand Guard
tconstruct:hand_guard:0, Manyullyn Hand Guard
tconstruct:hand_guard:0, Copper Hand Guard
tconstruct:hand_guard:0, Bronze Hand Guard
tconstruct:hand_guard:0, Lead Hand Guard
tconstruct:hand_guard:0, Silver Hand Guard
tconstruct:hand_guard:0, Electrum Hand Guard
tconstruct:hand_guard:0, Steel Hand Guard
tconstruct:hand_guard:0, Abyssalnite Hand Guard
tconstruct:hand_guard:0, Refined Coralium Hand Guard
tconstruct:hand_guard:0, Dreadium Hand Guard
tconstruct:hand_guard:0, Magical Wooden Hand Guard
tconstruct:hand_guard:0, Evil Infused Hand Guard
tconstruct:hand_guard:0, Enchanted Hand Guard
tconstruct:hand_guard:0, Demonic Hand Guard
tconstruct:hand_guard:0, Plastic Hand Guard
tconstruct:hand_guard:0, Pink Slime Hand Guard
tconstruct:hand_guard:0, Fiery [NYI] Hand Guard
tconstruct:hand_guard:0, Knightmetal [NYI] Hand Guard
tconstruct:hand_guard:0, Osmiridium Hand Guard
tconstruct:hand_guard:0, Void Hand Guard
tconstruct:hand_guard:0, Iridium Hand Guard
tconstruct:hand_guard:0, Desh Hand Guard
tconstruct:hand_guard:0, Platinum Hand Guard
tconstruct:hand_guard:0, Amethyst Hand Guard
tconstruct:hand_guard:0, Refined Glowstone Hand Guard
tconstruct:hand_guard:0, Infinity Hand Guard
tconstruct:hand_guard:0, Restonia Hand Guard
tconstruct:hand_guard:0, Enori Hand Guard
tconstruct:hand_guard:0, Invar Hand Guard
tconstruct:hand_guard:0, Enderium Hand Guard
tconstruct:hand_guard:0, Malachite Hand Guard
tconstruct:hand_guard:0, Fiery Metal Hand Guard
tconstruct:hand_guard:0, Refined Obsidian Hand Guard
tconstruct:hand_guard:0, Palis Hand Guard
tconstruct:hand_guard:0, Nickel Hand Guard
tconstruct:hand_guard:0, Diamatine Hand Guard
tconstruct:hand_guard:0, Emeradic Hand Guard
tconstruct:hand_guard:0, Black Quartz Hand Guard
tconstruct:hand_guard:0, Certus Quartz Hand Guard
tconstruct:hand_guard:0, Osgloglas Hand Guard
tconstruct:hand_guard:0, Fluix Crystal Hand Guard
tconstruct:hand_guard:0, Signalum Hand Guard
tconstruct:hand_guard:0, Alumite Hand Guard
tconstruct:hand_guard:0, Lumium Hand Guard
tconstruct:hand_guard:0, Osmium Hand Guard
tconstruct:hand_guard:0, Terrasteel Hand Guard
tconstruct:hand_guard:0, Livingwood Hand Guard
tconstruct:hand_guard:0, Mirion Hand Guard
tconstruct:hand_guard:0, Elementium Hand Guard
tconstruct:hand_guard:0, Manasteel Hand Guard
tconstruct:hand_guard:0, Bloodwood Hand Guard
tconstruct:hand_guard:0, Fusewood Hand Guard
tconstruct:hand_guard:0, Ghostwood Hand Guard
tconstruct:hand_guard:0, Darkwood Hand Guard
tconstruct:hand_guard:0, Emerald Hand Guard
tconstruct:cross_guard:0, Electrical Cross Guard
tconstruct:cross_guard:0, Energetic Cross Guard
tconstruct:cross_guard:0, Vibrant Cross Guard
tconstruct:cross_guard:0, Red Cross Guard
tconstruct:cross_guard:0, Conductive Cross Guard
tconstruct:cross_guard:0, Pulsating Cross Guard
tconstruct:cross_guard:0, Dark Cross Guard
tconstruct:cross_guard:0, Souled Cross Guard
tconstruct:cross_guard:0, Cross Guard of the End
tconstruct:cross_guard:0, Topaz Cross Guard
tconstruct:cross_guard:0, Malachite Cross Guard
tconstruct:cross_guard:0, Peridot Cross Guard
tconstruct:cross_guard:0, Tanzanite Cross Guard
tconstruct:cross_guard:0, Ruby Cross Guard
tconstruct:cross_guard:0, Sapphire Cross Guard
tconstruct:cross_guard:0, Amber Cross Guard
tconstruct:cross_guard:0, Wooden Cross Guard
tconstruct:cross_guard:0, Stone Cross Guard
tconstruct:cross_guard:0, Flint Cross Guard
tconstruct:cross_guard:0, Cactus Cross Guard
tconstruct:cross_guard:0, Bone Cross Guard
tconstruct:cross_guard:0, Obsidian Cross Guard
tconstruct:cross_guard:0, Prismarine Cross Guard
tconstruct:cross_guard:0, End Cross Guard
tconstruct:cross_guard:0, Paper Cross Guard
tconstruct:cross_guard:0, Sponge Cross Guard
tconstruct:cross_guard:0, Firewood Cross Guard
tconstruct:cross_guard:0, Iron Cross Guard
tconstruct:cross_guard:0, Pig Iron Cross Guard
tconstruct:cross_guard:0, Knightslime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Magma Slime Cross Guard
tconstruct:cross_guard:0, Netherrack Cross Guard
tconstruct:cross_guard:0, Cobalt Cross Guard
tconstruct:cross_guard:0, Ardite Cross Guard
tconstruct:cross_guard:0, Manyullyn Cross Guard
tconstruct:cross_guard:0, Copper Cross Guard
tconstruct:cross_guard:0, Bronze Cross Guard
tconstruct:cross_guard:0, Lead Cross Guard
tconstruct:cross_guard:0, Silver Cross Guard
tconstruct:cross_guard:0, Electrum Cross Guard
tconstruct:cross_guard:0, Steel Cross Guard
tconstruct:cross_guard:0, Abyssalnite Cross Guard
tconstruct:cross_guard:0, Refined Coralium Cross Guard
tconstruct:cross_guard:0, Dreadium Cross Guard
tconstruct:cross_guard:0, Magical Wooden Cross Guard
tconstruct:cross_guard:0, Evil Infused Cross Guard
tconstruct:cross_guard:0, Enchanted Cross Guard
tconstruct:cross_guard:0, Demonic Cross Guard
tconstruct:cross_guard:0, Plastic Cross Guard
tconstruct:cross_guard:0, Pink Slime Cross Guard
tconstruct:cross_guard:0, Fiery [NYI] Cross Guard
tconstruct:cross_guard:0, Knightmetal [NYI] Cross Guard
tconstruct:cross_guard:0, Osmiridium Cross Guard
tconstruct:cross_guard:0, Void Cross Guard
tconstruct:cross_guard:0, Iridium Cross Guard
tconstruct:cross_guard:0, Desh Cross Guard
tconstruct:cross_guard:0, Platinum Cross Guard
tconstruct:cross_guard:0, Amethyst Cross Guard
tconstruct:cross_guard:0, Refined Glowstone Cross Guard
tconstruct:cross_guard:0, Infinity Cross Guard
tconstruct:cross_guard:0, Restonia Cross Guard
tconstruct:cross_guard:0, Enori Cross Guard
tconstruct:cross_guard:0, Invar Cross Guard
tconstruct:cross_guard:0, Enderium Cross Guard
tconstruct:cross_guard:0, Malachite Cross Guard
tconstruct:cross_guard:0, Fiery Metal Cross Guard
tconstruct:cross_guard:0, Refined Obsidian Cross Guard
tconstruct:cross_guard:0, Palis Cross Guard
tconstruct:cross_guard:0, Nickel Cross Guard
tconstruct:cross_guard:0, Diamatine Cross Guard
tconstruct:cross_guard:0, Emeradic Cross Guard
tconstruct:cross_guard:0, Black Quartz Cross Guard
tconstruct:cross_guard:0, Certus Quartz Cross Guard
tconstruct:cross_guard:0, Osgloglas Cross Guard
tconstruct:cross_guard:0, Fluix Crystal Cross Guard
tconstruct:cross_guard:0, Signalum Cross Guard
tconstruct:cross_guard:0, Alumite Cross Guard
tconstruct:cross_guard:0, Lumium Cross Guard
tconstruct:cross_guard:0, Osmium Cross Guard
tconstruct:cross_guard:0, Terrasteel Cross Guard
tconstruct:cross_guard:0, Livingwood Cross Guard
tconstruct:cross_guard:0, Mirion Cross Guard
tconstruct:cross_guard:0, Elementium Cross Guard
tconstruct:cross_guard:0, Manasteel Cross Guard
tconstruct:cross_guard:0, Bloodwood Cross Guard
tconstruct:cross_guard:0, Fusewood Cross Guard
tconstruct:cross_guard:0, Ghostwood Cross Guard
tconstruct:cross_guard:0, Darkwood Cross Guard
tconstruct:cross_guard:0, Emerald Cross Guard
tconstruct:large_plate:0, Electrical Large Plate
tconstruct:large_plate:0, Energetic Large Plate
tconstruct:large_plate:0, Vibrant Large Plate
tconstruct:large_plate:0, Red Large Plate
tconstruct:large_plate:0, Conductive Large Plate
tconstruct:large_plate:0, Pulsating Large Plate
tconstruct:large_plate:0, Dark Large Plate
tconstruct:large_plate:0, Souled Large Plate
tconstruct:large_plate:0, Large Plate of the End
tconstruct:large_plate:0, Topaz Large Plate
tconstruct:large_plate:0, Malachite Large Plate
tconstruct:large_plate:0, Peridot Large Plate
tconstruct:large_plate:0, Tanzanite Large Plate
tconstruct:large_plate:0, Ruby Large Plate
tconstruct:large_plate:0, Sapphire Large Plate
tconstruct:large_plate:0, Amber Large Plate
tconstruct:large_plate:0, Wooden Large Plate
tconstruct:large_plate:0, Stone Large Plate
tconstruct:large_plate:0, Flint Large Plate
tconstruct:large_plate:0, Cactus Large Plate
tconstruct:large_plate:0, Bone Large Plate
tconstruct:large_plate:0, Obsidian Large Plate
tconstruct:large_plate:0, Prismarine Large Plate
tconstruct:large_plate:0, End Large Plate
tconstruct:large_plate:0, Paper Large Plate
tconstruct:large_plate:0, Sponge Large Plate
tconstruct:large_plate:0, Firewood Large Plate
tconstruct:large_plate:0, Iron Large Plate
tconstruct:large_plate:0, Pig Iron Large Plate
tconstruct:large_plate:0, Knightslime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Magma Slime Large Plate
tconstruct:large_plate:0, Netherrack Large Plate
tconstruct:large_plate:0, Cobalt Large Plate
tconstruct:large_plate:0, Ardite Large Plate
tconstruct:large_plate:0, Manyullyn Large Plate
tconstruct:large_plate:0, Copper Large Plate
tconstruct:large_plate:0, Bronze Large Plate
tconstruct:large_plate:0, Lead Large Plate
tconstruct:large_plate:0, Silver Large Plate
tconstruct:large_plate:0, Electrum Large Plate
tconstruct:large_plate:0, Steel Large Plate
tconstruct:large_plate:0, Abyssalnite Large Plate
tconstruct:large_plate:0, Refined Coralium Large Plate
tconstruct:large_plate:0, Dreadium Large Plate
tconstruct:large_plate:0, Magical Wooden Large Plate
tconstruct:large_plate:0, Evil Infused Large Plate
tconstruct:large_plate:0, Enchanted Large Plate
tconstruct:large_plate:0, Demonic Large Plate
tconstruct:large_plate:0, Plastic Large Plate
tconstruct:large_plate:0, Pink Slime Large Plate
tconstruct:large_plate:0, Fiery [NYI] Large Plate
tconstruct:large_plate:0, Knightmetal [NYI] Large Plate
tconstruct:large_plate:0, Osmiridium Large Plate
tconstruct:large_plate:0, Void Large Plate
tconstruct:large_plate:0, Iridium Large Plate
tconstruct:large_plate:0, Desh Large Plate
tconstruct:large_plate:0, Platinum Large Plate
tconstruct:large_plate:0, Amethyst Large Plate
tconstruct:large_plate:0, Refined Glowstone Large Plate
tconstruct:large_plate:0, Infinity Large Plate
tconstruct:large_plate:0, Restonia Large Plate
tconstruct:large_plate:0, Enori Large Plate
tconstruct:large_plate:0, Invar Large Plate
tconstruct:large_plate:0, Enderium Large Plate
tconstruct:large_plate:0, Malachite Large Plate
tconstruct:large_plate:0, Fiery Metal Large Plate
tconstruct:large_plate:0, Refined Obsidian Large Plate
tconstruct:large_plate:0, Palis Large Plate
tconstruct:large_plate:0, Nickel Large Plate
tconstruct:large_plate:0, Diamatine Large Plate
tconstruct:large_plate:0, Emeradic Large Plate
tconstruct:large_plate:0, Black Quartz Large Plate
tconstruct:large_plate:0, Certus Quartz Large Plate
tconstruct:large_plate:0, Osgloglas Large Plate
tconstruct:large_plate:0, Fluix Crystal Large Plate
